word,language,length,b_count,b_count_tier,distribution_pattern,residue_class,category,expected_answer,batch_id,chatgpt_answer,chatgpt_correct,gemini_answer,gemini_correct,chatgpt_runs,gemini_runs,length_range,wrong_model
caacacabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbacacaccccaacacc,mod_5,77,55,very_high,clustered,0,positive,YES,mod5_batch026,NO,FALSE,YES,TRUE,1,1,61-100,chatgpt
accccbbbbbbbbbbbbbba,mod_5,20,14,low,clustered,4,negative,NO,mod5_batch027,YES,FALSE,NO,TRUE,1,1,16-30,chatgpt
bcabbabcbbbbbbbbbbbbbbbb,mod_5,24,20,medium,random,0,positive,YES,mod5_batch027,YES,TRUE,NO,FALSE,1,1,16-30,gemini
baabacbaaabacbcac,mod_5,17,5,very_low,interleaved,0,positive,YES,mod5_batch027,YES,TRUE,NO,FALSE,1,1,16-30,gemini
bacaacbcacbccbaaacaaccaca,mod_5,25,4,very_low,random,4,negative,NO,mod5_batch028,NO,TRUE,YES,FALSE,1,1,16-30,gemini
caacaccccacccaacccccaaccccaacaaacbccaacaabcccacaaccbcccacabb,mod_5,60,5,very_low,random,0,positive,YES,mod5_batch028,YES,TRUE,NO,FALSE,1,1,31-60,gemini
bbbcbbcbbbcbbabbbabbcbbabbbabbcbbbabbabbbcbbcbba,mod_5,48,34,high,interleaved,4,negative,NO,mod5_batch028,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bbbbcbbbcbbbcbbbabbbabbbcbbbbabbbcbbbabbbcbbbcbbbc,mod_5,50,38,high,interleaved,3,negative,NO,mod5_batch028,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bbbbbbbbbbbbbbbbbbbbbbbbbbbbb,mod_5,29,29,medium,interleaved,4,negative,NO,mod5_batch028,NO,TRUE,YES,FALSE,1,1,16-30,gemini
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbaacaacaa,mod_5,43,35,high,clustered,0,positive,YES,mod5_batch028,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
bbbbbbccbbbbbcbbbbbbbbbbbabab,mod_5,29,24,medium,random,4,negative,NO,mod5_batch028,NO,TRUE,YES,FALSE,1,1,16-30,gemini
aabacbbccbcacbbbbaccaccaccbbbabbbabacabaccaccbb,mod_5,47,18,medium,random,3,negative,NO,mod5_batch029,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bbcbbbbbbbbbbbbbcb,mod_5,18,16,medium,random,1,near_miss,NO,mod5_batch029,NO,TRUE,YES,FALSE,1,1,16-30,gemini
cabccacbbbcbbcbbcab,mod_5,19,9,low,random,4,negative,NO,mod5_batch030,NO,TRUE,YES,FALSE,1,1,16-30,gemini
abbabbbabbbbcaccbb,mod_5,18,11,low,random,1,near_miss,NO,mod5_batch030,NO,TRUE,YES,FALSE,1,1,16-30,gemini
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,mod_5,52,52,very_high,clustered,2,negative,NO,mod5_batch030,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bbbbbbbbbbbbbbbbbbbbbbacaaaacaccaaccaaaaaacaaaacccaacaccccccccaccacac,mod_5,69,22,medium,clustered,2,negative,NO,mod5_batch030,YES,FALSE,NO,TRUE,1,1,61-100,chatgpt
bbbbbbbbabbbcbcbbbcbbbbcbbbbbbbcbbbbbbba,mod_5,40,33,high,random,3,negative,NO,mod5_batch030,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bbcbababababababcba,mod_5,19,10,low,interleaved,0,positive,YES,mod5_batch030,YES,TRUE,NO,FALSE,1,1,16-30,gemini
bbbbbbbbbbbbbbbbbbbaa,mod_5,21,19,medium,clustered,4,negative,NO,mod5_batch031,YES,FALSE,NO,TRUE,1,1,16-30,chatgpt
ccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbaaaacacaaacaacaa,mod_5,48,30,medium,clustered,0,positive,YES,mod5_batch031,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
baacabcaaabccaaabcacabcaccabaaccbcacabcccaabccaabcaccabcacabacacbaacccbccacbcaacc,mod_5,81,15,low,interleaved,0,positive,YES,mod5_batch031,NO,FALSE,YES,TRUE,1,1,61-100,chatgpt
bbcbbbababbbbcbbbbac,mod_5,20,14,low,random,4,negative,NO,mod5_batch031,NO,TRUE,YES,FALSE,1,1,16-30,gemini
baaabacabaaabcaabcaa,mod_5,20,5,very_low,interleaved,0,positive,YES,mod5_batch031,YES,TRUE,NO,FALSE,1,1,16-30,gemini
babaabaabaabacbabaabaabcabcabcbaabacbacbcabca,mod_5,45,16,medium,interleaved,1,near_miss,NO,mod5_batch031,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bbbbbbbbbbcbcbbbabbbbbbbbbbbbbbbbbacbbabbbbbbbbcbcbbbbbbb,mod_5,57,49,high,random,4,negative,NO,mod5_batch032,YES,FALSE,NO,TRUE,1,1,31-60,chatgpt
bbcbbabbabbabbabc,mod_5,17,11,low,interleaved,1,near_miss,NO,mod5_batch032,NO,TRUE,YES,FALSE,1,1,16-30,gemini
cccccaacacbbbbbbbbbba,mod_5,21,10,low,clustered,0,positive,YES,mod5_batch032,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
acabbbacbbacbbbbbabccbbcbbaaa,mod_5,29,15,low,random,0,positive,YES,mod5_batch032,YES,TRUE,NO,FALSE,1,1,16-30,gemini
bbbabbba,mod_5,8,6,low,interleaved,1,near_miss,NO,mod5_batch032,NO,TRUE,YES,FALSE,1,1,1-15,gemini
bbbbbcbbbcbcbbbaabcacbcacbcbaabccaccbcacbbbbbbbabbcbcbb,mod_5,55,30,medium,random,0,positive,YES,mod5_batch033,YES,TRUE,NO,FALSE,1,1,31-60,gemini
bccccaccbcabcbccaccacabcbbcabcccbacacabacacacbcccaaccccacbcaaaa,mod_5,63,12,low,random,2,negative,NO,mod5_batch033,NO,TRUE,YES,FALSE,1,1,61-100,gemini
cbbacbaacacabcab,mod_5,16,5,very_low,random,0,positive,YES,mod5_batch033,YES,TRUE,NO,FALSE,1,1,16-30,gemini
aaacbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbaa,mod_5,41,35,high,clustered,0,positive,YES,mod5_batch033,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
cacbbbbbbbbbbbbbbb,mod_5,18,15,low,clustered,0,positive,YES,mod5_batch033,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
caaacabbcacaaacaaccaccccabccacabccbcabaacbcaaccbaccacccccccbaccbaaaccccaacaacaacccabcbcaaccba,mod_5,93,13,low,random,3,negative,NO,mod5_batch034,NO,TRUE,YES,FALSE,1,1,61-100,gemini
bbbcbbabbcbbabbabbbabbcbbabbabbabbbcbbcbbcbbcbbabbc,mod_5,51,35,high,interleaved,0,positive,YES,mod5_batch034,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
caccaacaccccaaaaccaaaccaaccacabcacacacccbaaacacccaaaaacabccccaacacacaacacacaaacaccacacaaccca,mod_5,92,3,very_low,random,3,negative,NO,mod5_batch034,NO,TRUE,YES,FALSE,1,1,61-100,gemini
bbabaabcbbcabbbabaa,mod_5,19,10,low,random,0,positive,YES,mod5_batch034,YES,TRUE,NO,FALSE,1,1,16-30,gemini
bcaacbcacccbcaccabaacaabaacacbccacabaaacabcaacbccaacbcccaabaaacabccaaabccaacbcaacabacccc,mod_5,88,15,low,interleaved,0,positive,YES,mod5_batch034,NO,FALSE,YES,TRUE,1,1,61-100,chatgpt
bcaccacccaaaaccccccaabccaacacccacccaacacaccbcaaaaaaaacacacccaaaabccccacaaccacccaaaacac,mod_5,86,4,very_low,interleaved,4,negative,NO,mod5_batch034,NO,TRUE,YES,FALSE,1,1,61-100,gemini
caccaacaaccaaacccaaa,mod_5,20,0,very_low,clustered,0,positive,YES,mod5_batch034,YES,TRUE,NO,FALSE,1,1,16-30,gemini
bbbbbabbbbababababbcbbbbbb,mod_5,26,20,medium,random,0,positive,YES,mod5_batch034,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
aaaccabbbbbbbbbbbbbbbccacacccaaaacccaacaca,mod_5,42,15,low,clustered,0,positive,YES,mod5_batch034,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
cbaabbbbcccbaaaccbbacbbbbbbcccaaabbbbcaacbaababcbaacbabbbbacababccbaaabbcabaaccbbbbbabbca,mod_5,89,40,high,random,0,positive,YES,mod5_batch035,NO,FALSE,YES,TRUE,1,1,61-100,chatgpt
bbabcbababcbbcbcbabababbcbcbcbcbabbcbcbcbcbcbbcbabcbcba,mod_5,55,30,medium,interleaved,0,positive,YES,mod5_batch035,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
caaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcaaccccaaaaaccaaaaaccacacaaaccaaac,mod_5,79,41,high,clustered,1,near_miss,NO,mod5_batch035,NO,TRUE,YES,FALSE,1,1,61-100,gemini
cacbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcacaaccac,mod_5,52,40,high,clustered,0,positive,YES,mod5_batch035,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
cacacccaccacccccaacabccaccc,mod_5,27,1,very_low,clustered,1,near_miss,NO,mod5_batch035,NO,TRUE,YES,FALSE,1,1,16-30,gemini
caaaaccacacacaaaaacaccaaacacca,mod_5,30,0,very_low,random,0,positive,YES,mod5_batch035,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
caacabbbbbbbbbbbbbbbaca,mod_5,23,15,low,clustered,0,positive,YES,mod5_batch035,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
bbbbbbbbabbbcbbbbbabbbbbbacbbabbbbbaba,mod_5,38,30,medium,random,0,positive,YES,mod5_batch035,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
bbbcbbcbbbcbbabbbcbbabbcbbbabbabbbabbcbbbcbbabbcbbbabbcbbbabbabba,mod_5,65,46,high,interleaved,1,near_miss,NO,mod5_batch035,NO,TRUE,YES,FALSE,1,1,61-100,gemini
bbbbbbbbbbbbbbbbba,mod_5,18,17,medium,clustered,2,negative,NO,mod5_batch036,NO,TRUE,YES,FALSE,1,1,16-30,gemini
acaccbcaacabacbcbbcbacbabaccbccaababacacacbbbabbbcbcbccacaabbcacccbaaaccbbbabbacacca,mod_5,84,27,medium,random,2,negative,NO,mod5_batch036,NO,TRUE,YES,FALSE,1,1,61-100,gemini
bbcabcbcaaabbbcbaaccbacbcbaba,mod_5,29,12,low,random,2,negative,NO,mod5_batch036,NO,TRUE,YES,FALSE,1,1,16-30,gemini
bbbcbbbabbbabbbcbbbcbbbcbba,mod_5,27,20,medium,interleaved,0,positive,YES,mod5_batch036,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
bbbbbcaccaccacccacacccac,mod_5,24,5,very_low,clustered,0,positive,YES,mod5_batch036,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
bbbbcbbbcbbbcbbbabbbbcbbbabbbcbbbcbbbabbbbcbbbcbbbabbbcbbbc,mod_5,59,45,high,interleaved,0,positive,YES,mod5_batch036,YES,TRUE,NO,FALSE,1,1,31-60,gemini
abcbabbaccacacbaacbaabbcaabccaccaabcaaacaca,mod_5,43,10,low,random,0,positive,YES,mod5_batch036,YES,TRUE,NO,FALSE,1,1,31-60,gemini
baabaabaabaabaabaaa,mod_5,19,6,low,interleaved,1,near_miss,NO,mod5_batch036,NO,TRUE,YES,FALSE,1,1,16-30,gemini
caccbacacabcbabaabcacbbbacaabaccbaccacabbaaaacacbbbaccaacababbbacbccbacccaacccca,mod_5,80,21,medium,random,1,near_miss,NO,mod5_batch037,NO,TRUE,YES,FALSE,1,1,61-100,gemini
cbcbababbbccbabbaabbbabbcabcbbbbabbbbbb,mod_5,39,25,medium,random,0,positive,YES,mod5_batch037,YES,TRUE,NO,FALSE,1,1,31-60,gemini
bbbbcccbbbbbabcbbcbbbbbabbcabcbbabba,mod_5,36,24,medium,random,4,negative,NO,mod5_batch037,YES,FALSE,NO,TRUE,1,1,31-60,chatgpt
bbbcbbabbbcbbabbbcbbcbbc,mod_5,24,17,medium,interleaved,2,negative,NO,mod5_batch037,NO,TRUE,YES,FALSE,1,1,16-30,gemini
bbcbbababbcbabbcbcbbabbcbcbbabcbbabcbbcbbcbcbbcbcbbcbabbabbababbcbabbaba,mod_5,72,44,high,interleaved,4,negative,NO,mod5_batch037,NO,TRUE,YES,FALSE,1,1,61-100,gemini
acacacaccaaacaccaccaaaccaacaacccaaaaaccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbacaccac,mod_5,79,33,high,clustered,3,negative,NO,mod5_batch037,YES,FALSE,NO,TRUE,1,1,61-100,chatgpt
bbbbbbbbbbbbbbbbbbbbbbbbb,mod_5,25,25,medium,random,0,positive,YES,mod5_batch037,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
ccbabcabaabbcbcbbcbabbbcabbcbcbacbacb,mod_5,37,18,medium,random,3,negative,NO,mod5_batch038,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bcaccaccaabaccccccccbaacacaaacbcccaacccabcaacaccaac,mod_5,51,5,very_low,interleaved,0,positive,YES,mod5_batch038,YES,TRUE,NO,FALSE,1,1,31-60,gemini
ccacaaacaaaccaaccacacaaacbbbbbbbbbbbbbbbbbbbbbbbbbbbbacccaccacccacccaaaaaaacc,mod_5,77,28,medium,clustered,3,negative,NO,mod5_batch038,YES,FALSE,NO,TRUE,1,1,61-100,chatgpt
aabbbbbbbbbbbbbbbbbbbbba,mod_5,24,21,medium,clustered,1,near_miss,NO,mod5_batch038,NO,TRUE,YES,FALSE,1,1,16-30,gemini
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbaacaaaaca,mod_5,59,49,high,clustered,4,negative,NO,mod5_batch038,NO,TRUE,YES,FALSE,1,1,31-60,gemini
ccbbbbbbbbaaccaaaaaac,mod_5,21,8,low,clustered,3,negative,NO,mod5_batch038,YES,FALSE,NO,TRUE,1,1,16-30,chatgpt
bbbbbbbbbbbbbbacbb,mod_5,18,16,medium,random,1,near_miss,NO,mod5_batch039,NO,TRUE,YES,FALSE,1,1,16-30,gemini
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbbbbbbbb,mod_5,52,51,very_high,random,1,near_miss,NO,mod5_batch039,NO,TRUE,YES,FALSE,1,1,31-60,gemini
babcbababababcbababcbabcbcbabcbcbcbababcbabababa,mod_5,48,24,medium,interleaved,4,negative,NO,mod5_batch039,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bccaacacbcaaccaabcacaccacbccaacacbaacacaca,mod_5,42,5,very_low,interleaved,0,positive,YES,mod5_batch039,YES,TRUE,NO,FALSE,1,1,31-60,gemini
bbbbbbbcbbbbbbbcbbbbbbc,mod_5,23,20,medium,interleaved,0,positive,YES,mod5_batch039,YES,TRUE,NO,FALSE,1,1,16-30,gemini
bbbabbbabbabbbcbbbcbba,mod_5,22,16,medium,interleaved,1,near_miss,NO,mod5_batch039,NO,TRUE,YES,FALSE,1,1,16-30,gemini
baaacccbacacacbacaaacbaaacccabcaacaabaacaacbaaaaacabaacaaabccccccbaacaaca,mod_5,73,10,low,interleaved,0,positive,YES,mod5_batch039,YES,TRUE,NO,FALSE,1,1,61-100,gemini
bccbcaabacabccbaccbcacbccabaabcaabacabccbacabacabacc,mod_5,52,14,low,interleaved,4,negative,NO,mod5_batch040,YES,FALSE,NO,TRUE,1,1,31-60,chatgpt
bbbcbbbbbbabbbbbbbbbbbbbbbabbbbbbbbbbb,mod_5,38,35,high,random,0,positive,YES,mod5_batch040,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
cbbccbbcbbbccbbababba,mod_5,21,12,low,random,2,negative,NO,mod5_batch040,NO,TRUE,YES,FALSE,1,1,16-30,gemini
bbcbcbababababababcbabcba,mod_5,25,13,low,interleaved,3,negative,NO,mod5_batch040,NO,TRUE,YES,FALSE,1,1,16-30,gemini
cccacacccbccabaacabaccacacbaaacaccabcaaaacaaaccacca,mod_5,51,5,very_low,random,0,positive,YES,mod5_batch040,YES,TRUE,NO,FALSE,1,1,31-60,gemini
baaacacbaccccacbacccccbccaacaabacacaac,mod_5,38,5,very_low,interleaved,0,positive,YES,mod5_batch040,YES,TRUE,NO,FALSE,1,1,31-60,gemini
cbaaabccbabbbbbbb,mod_5,17,10,low,random,0,positive,YES,mod5_batch040,YES,TRUE,NO,FALSE,1,1,16-30,gemini
bbabbcbbabbabbabbcbbcbbcbbcbbcbba,mod_5,33,22,medium,interleaved,2,negative,NO,mod5_batch040,NO,TRUE,YES,FALSE,1,1,31-60,gemini
cbbbbbbbbbbbbbbbbbbb,mod_5,20,19,medium,clustered,4,negative,NO,mod5_batch040,YES,FALSE,NO,TRUE,1,1,16-30,chatgpt
bcacbcaacbaccbccca,mod_5,18,4,very_low,interleaved,4,negative,NO,mod5_batch041,NO,TRUE,YES,FALSE,1,1,16-30,gemini
babcbcabcbabcabababaabcbcbacbcbabaa,mod_5,35,15,low,interleaved,0,positive,YES,mod5_batch041,YES,TRUE,NO,FALSE,1,1,31-60,gemini
acaacacacacccaaaaacaccbbbbbbbbbbbbbbbccaaacaccc,mod_5,47,15,low,clustered,0,positive,YES,mod5_batch041,YES,TRUE,NO,FALSE,1,1,31-60,gemini
bbbbcbbbbbbbbbcbbbbbababbbabcbbbbbbabbbbabbb,mod_5,44,36,high,random,1,near_miss,NO,mod5_batch041,NO,TRUE,YES,FALSE,1,1,31-60,gemini
cccaaccaccaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbba,mod_5,54,40,high,clustered,0,positive,YES,mod5_batch041,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbac,mod_5,53,51,very_high,clustered,1,near_miss,NO,mod5_batch041,NO,TRUE,YES,FALSE,1,1,31-60,gemini
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbacacaa,mod_5,92,85,very_high,clustered,0,positive,YES,mod5_batch041,YES,TRUE,NO,FALSE,1,1,61-100,gemini
baaccbaccacbaaccbaccca,mod_5,22,4,very_low,interleaved,4,negative,NO,mod5_batch041,NO,TRUE,YES,FALSE,1,1,16-30,gemini
cbbbbbbbbbbc,mod_5,12,10,low,clustered,0,positive,YES,mod5_batch041,YES,TRUE,NO,FALSE,1,1,1-15,gemini
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbba,mod_5,52,51,very_high,interleaved,1,near_miss,NO,mod5_batch042,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bbbabbbbbcacbcbbccbaaaaaabbacaccbbb,mod_5,35,17,medium,random,2,negative,NO,mod5_batch042,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bababaacccaabbccbbcbcaacbacaabcbaabccbcbaaabababaccaaaabbaabcbaacbcaabbaacbbbbbabaaaa,mod_5,85,30,medium,random,0,positive,YES,mod5_batch042,YES,TRUE,NO,FALSE,1,1,61-100,gemini
cbbabbabaaaabacbbacacaacbcacacacacbbbacbcccbcbaccabbaaaaccbcbcababbaccbacbabcaccaaaccc,mod_5,86,25,medium,random,0,positive,YES,mod5_batch042,YES,TRUE,NO,FALSE,1,1,61-100,gemini
aabbcacacccacaacacaccaca,mod_5,24,2,very_low,random,2,negative,NO,mod5_batch042,NO,TRUE,YES,FALSE,1,1,16-30,gemini
cbbbbbbbcbcaacbbbbca,mod_5,20,12,low,random,2,negative,NO,mod5_batch042,NO,TRUE,YES,FALSE,1,1,16-30,gemini
ccaabbbbbbbbbbbbbbbbbbbb,mod_5,24,20,medium,clustered,0,positive,YES,mod5_batch043,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,mod_5,52,51,very_high,clustered,1,near_miss,NO,mod5_batch043,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bbbbbbbabbbbbbbcbbbbbbc,mod_5,23,20,medium,interleaved,0,positive,YES,mod5_batch043,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
aaaaaacaccccaacaccaacccbbbbbbbbbbbbbbbcc,mod_5,40,15,low,clustered,0,positive,YES,mod5_batch043,YES,TRUE,NO,FALSE,1,1,31-60,gemini
bbbbbbbbbbbbbbbbbbbbbbcbbbbbbbbbbbbbbbccbbbbbbbbbbbbbabbbbb,mod_5,59,55,very_high,random,0,positive,YES,mod5_batch043,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
cbcbaccaaacaabcbacaabaccacaaaacaacacbabaaa,mod_5,42,7,low,random,2,negative,NO,mod5_batch043,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bbbbbbbbbabcbcbbabbbbbbbbbabbbbbbbbbabbbbbbbcbbbbabbbbbbbbbb,mod_5,60,52,very_high,random,2,negative,NO,mod5_batch043,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bcacabcccccbaaaacbacaaabcccacbacccabcccacbaacacbcaaaa,mod_5,53,9,low,interleaved,4,negative,NO,mod5_batch044,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bbbbabbbcbaababbacbcbcbabbcabbbabcbbbbabbccbccacbbbb,mod_5,52,31,high,random,1,near_miss,NO,mod5_batch044,NO,TRUE,YES,FALSE,1,1,31-60,gemini
acaacbbbbbbbbbbbbbbbaaaaacccc,mod_5,29,15,low,clustered,0,positive,YES,mod5_batch044,NO,FALSE,YES,TRUE,1,1,16-30,chatgpt
caacaabbabaacbaaaabcaacabcbaaacbccca,mod_5,36,8,low,random,3,negative,NO,mod5_batch045,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bccacbaaccbaaccbaaaacbcaccbacaabcaaabaaaaabaaacbcaacbccacc,mod_5,58,11,low,interleaved,1,near_miss,NO,mod5_batch045,NO,TRUE,YES,FALSE,1,1,31-60,gemini
bbcbabbababbabcba,mod_5,17,10,low,interleaved,0,positive,YES,mod5_batch045,YES,TRUE,NO,FALSE,1,1,16-30,gemini
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,mod_5,56,56,very_high,interleaved,1,near_miss,NO,mod5_batch045,YES,FALSE,NO,TRUE,1,1,31-60,chatgpt
accaaacaaacaccccccaacacccaccaccaaaaaacaaaacacaccacaaacaacaaccbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbaaaccc,mod_5,98,31,high,clustered,1,near_miss,NO,mod5_batch045,YES,FALSE,NO,TRUE,1,1,61-100,chatgpt
bbcbbcbbcbcbbcbbcbabbcbbcbcbbcbbcbbcbcbbcbbababbabbcbcbbabbabc,mod_5,62,39,high,interleaved,4,negative,NO,mod5_batch045,NO,TRUE,YES,FALSE,1,1,61-100,gemini
acccacaacccababcbcacbacccab,mod_5,27,5,very_low,random,0,positive,YES,mod5_batch045,YES,TRUE,NO,FALSE,1,1,16-30,gemini
bacbccabcccbacbaaabaaabaaabaabaacbaacbaccbacbaccbacabaacbcabaccbccabaccbcabaacbaaabcca,mod_5,86,23,medium,interleaved,3,negative,NO,mod5_batch046,NO,TRUE,YES,FALSE,1,1,61-100,gemini
bbcbbabbcbbcbbabbabbcbc,mod_5,23,15,low,interleaved,0,positive,YES,mod5_batch046,YES,TRUE,NO,FALSE,1,1,16-30,gemini
bcbcbabbabbcacbbba,mod_5,18,10,low,random,0,positive,YES,mod5_batch046,YES,TRUE,NO,FALSE,1,1,16-30,gemini
babaabbbbbbacabacacaabaaaacbcabbbbbbbbbbbaaabaaacba,mod_5,51,24,medium,random,4,negative,NO,mod5_batch046,NO,TRUE,YES,FALSE,1,1,31-60,gemini
cbbbabbbbbcbbbbababbabcbbbbbbbccbbabbbabbbbc,mod_5,44,32,high,random,2,negative,NO,mod5_batch046,NO,TRUE,YES,FALSE,1,1,31-60,gemini
acbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbccccaa,mod_5,38,30,medium,clustered,0,positive,YES,mod5_batch046,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
bbcbcbbcbcbbcbabbabcbc,mod_5,22,13,low,interleaved,3,negative,NO,mod5_batch047,NO,TRUE,YES,FALSE,1,1,16-30,gemini
bbcbbababbabcbbabbabcbbcbabbabcbbcbbcbcbbababbcba,mod_5,49,30,medium,interleaved,0,positive,YES,mod5_batch047,YES,TRUE,NO,FALSE,1,1,31-60,gemini
bcaabccccbacccbaaccbccaabcaacbccacbccaabcacbacacbcaccbcaacbccccbcacabacaabcaca,mod_5,78,16,medium,interleaved,1,near_miss,NO,mod5_batch047,NO,TRUE,YES,FALSE,1,1,61-100,gemini
bbababcbbabcbabbcbabcbbcbabababbcbcbcbbcbabcbbabcbcba,mod_5,53,30,medium,interleaved,0,positive,YES,mod5_batch047,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,mod_5,94,93,very_high,random,3,negative,NO,mod5_batch047,NO,TRUE,YES,FALSE,1,1,61-100,gemini
baaabcacbaccbaccbcaabaaa,mod_5,24,6,low,interleaved,1,near_miss,NO,mod5_batch047,NO,TRUE,YES,FALSE,1,1,16-30,gemini
bbcbbabcbbabbcbcbbcbbcbabbcbbaba,mod_5,32,20,medium,interleaved,0,positive,YES,mod5_batch047,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
accaaacbabcaacccaacbabacaaccaccbaaacaacbccacbabcacccccabba,mod_5,58,10,low,random,0,positive,YES,mod5_batch047,YES,TRUE,NO,FALSE,1,1,31-60,gemini
cbbbacbbabbbbbbbabbbabcbaabcbbb,mod_5,31,21,medium,random,1,near_miss,NO,mod5_batch048,YES,FALSE,NO,TRUE,1,1,31-60,chatgpt
abbabbb,mod_5,7,5,very_low,random,0,positive,YES,mod5_batch048,YES,TRUE,NO,FALSE,1,1,1-15,gemini
bbbbabbbbabbbbcbbbbc,mod_5,20,16,medium,interleaved,1,near_miss,NO,mod5_batch048,NO,TRUE,YES,FALSE,1,1,16-30,gemini
cbbbababbbbbbbabbbbbbbbbcabba,mod_5,29,22,medium,random,2,negative,NO,mod5_batch048,NO,TRUE,YES,FALSE,1,1,16-30,gemini
abbccbbbb,mod_5,9,6,low,random,1,near_miss,NO,mod5_batch048,NO,TRUE,YES,FALSE,1,1,1-15,gemini
bbbbcbbbbbbbbabbbcabbbbcbb,mod_5,26,21,medium,random,1,near_miss,NO,mod5_batch048,NO,TRUE,YES,FALSE,1,1,16-30,gemini
ccccacaccccccacaacaacaaaacacacaaccbbbbbbbbbbaacca,mod_5,49,10,low,clustered,0,positive,YES,mod5_batch048,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
bbbbbccbbbbbbcbbbb,mod_5,18,15,low,random,0,positive,YES,mod5_batch048,YES,TRUE,NO,FALSE,1,1,16-30,gemini
ccacaaabbbbbbbbbbbbbbbbbbbbaaacaca,mod_5,34,20,medium,clustered,0,positive,YES,mod5_batch048,NO,FALSE,YES,TRUE,1,1,31-60,chatgpt
bbbbbbbbbbabbbbbbbbba,mod_5,21,19,medium,interleaved,4,negative,NO,mod5_batch049,YES,FALSE,NO,TRUE,1,1,16-30,chatgpt
